,city,date,treat,price,rating,omtaler,gæster,soveværelser,hair dryer,shampoo,hot water,washing machine,hangers,work,wi-fi,kitchen,gæster,bed linen,security,refrigerator,outdoor,parkering and faciliteter,host,mailbox,entertainment,temperature,other,cleaning products,family,dishwasher,attractions nearby,view,smoking allowed,blackout curtains,pool etc.,fitness equipment,fireplace,Sights,Safety,Shopping,Location,Climate,Affordability
818,Krakow,2024-08-01,0,669.0,4.95,21,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
819,Krakow,2024-08-01,0,608.0,4.67,96,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
820,Krakow,2024-08-01,0,620.0,4.75,8,2.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
821,Krakow,2024-08-01,0,616.0,5.0,5,4.0,2.0,1.0,1.0,1.0,,1.0,1.0,,1.0,4.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
822,Krakow,2024-08-01,0,590.0,4.90,31,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
823,Krakow,2024-08-01,0,590.0,4.44,9,3.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
824,Krakow,2024-08-01,0,700.0,,,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
825,Krakow,2024-08-01,0,593.0,4.66,330,4.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,4.0,1.0,,1.0,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
826,Krakow,2024-08-01,0,668.0,4.72,18,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
827,Krakow,2024-08-01,0,836.0,5.0,3,4.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
828,Krakow,2024-08-01,0,603.0,4.75,115,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,,1.0,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
829,Krakow,2024-08-01,0,605.0,4.82,163,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
830,Krakow,2024-08-01,0,629.0,4.42,43,6.0,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,6.0,,,,,,,,1.0,,,,,,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
831,Krakow,2024-08-01,0,619.0,,,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
832,Krakow,2024-08-01,0,649.0,4.98,49,4.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,4.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
833,Krakow,2024-08-01,0,600.0,,,4.0,2.0,,,,1.0,,1.0,1.0,1.0,4.0,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
834,Krakow,2024-08-01,0,598.0,4.83,225,4.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,4.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
835,Krakow,2024-08-01,0,649.0,4.90,10,4.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
836,Krakow,2024-08-01,0,591.0,4.96,83,5.0,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
837,Krakow,2024-08-01,0,643.0,5.0,3,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
838,Krakow,2024-08-01,0,721.0,,,4.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,,1.0,,,,,1.0,,,,,1.0,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
839,Krakow,2024-08-01,0,657.0,4.17,41,8.0,4.0,1.0,1.0,1.0,,,1.0,1.0,1.0,8.0,,1.0,,,,,,,1.0,,,1.0,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
840,Krakow,2024-08-01,0,628.0,4.91,88,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
841,Krakow,2024-08-01,0,656.0,4.33,3,,5.0,1.0,,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
842,Krakow,2024-08-01,0,660.0,4.67,93,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
843,Krakow,2024-08-01,0,594.0,4.67,3,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
844,Krakow,2024-08-01,0,619.0,,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,7.7,6.75,6.0,6.25,5.0,5.25
845,Krakow,2024-08-01,0,627.0,4.67,15,6.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,6.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
846,Krakow,2024-08-01,0,667.0,,,4.0,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,4.0,,,,,,,,1.0,,,,,,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
847,Krakow,2024-08-01,0,1148.0,4.50,8,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
848,Krakow,2024-08-01,0,629.0,5.0,3,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
849,Krakow,2024-08-01,0,610.0,,,4.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
850,Krakow,2024-08-01,0,711.0,4.67,3,,3.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
851,Krakow,2024-08-01,0,669.0,5.0,16,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
852,Krakow,2024-08-01,0,590.0,4.73,11,3.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
853,Krakow,2024-08-01,0,629.0,4.83,6,4.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,4.0,,,1.0,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
854,Krakow,2024-08-01,0,635.0,4.86,8,4.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,4.0,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
855,Krakow,2024-08-01,0,590.0,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,1.0,,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
856,Krakow,2024-08-01,0,619.0,,,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
857,Krakow,2024-08-01,0,642.0,5.0,26,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
858,Krakow,2024-08-01,0,629.0,4.67,3,4.0,2.0,,,,,,1.0,1.0,1.0,4.0,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
859,Krakow,2024-08-01,0,607.0,4.84,159,3.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,3.0,1.0,,1.0,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
860,Krakow,2024-08-01,0,590.0,3.67,3,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,,1.0,,,1.0,,,,1.0,1.0,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
861,Krakow,2024-08-01,0,610.0,,,4.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
862,Krakow,2024-08-01,0,603.0,4.15,86,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
863,Krakow,2024-08-01,0,590.0,5.0,3,3.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
864,Krakow,2024-08-01,0,627.0,,,6.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,6.0,,1.0,,,1.0,,,1.0,1.0,,,1.0,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
865,Krakow,2024-08-01,0,642.0,4.92,54,4.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,4.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
866,Krakow,2024-08-01,0,667.0,,,4.0,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,4.0,,,,,,,,1.0,,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
867,Krakow,2024-08-01,0,599.0,4.90,30,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
868,Krakow,2024-08-01,0,752.0,4.20,5,3.0,2.0,1.0,,1.0,1.0,,1.0,1.0,1.0,3.0,,,,,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
869,Krakow,2024-08-01,0,618.0,4.38,13,8.0,8.0,,,,1.0,,1.0,1.0,1.0,8.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
870,Krakow,2024-08-01,0,603.0,4.18,45,5.0,3.0,1.0,,1.0,,,,,1.0,5.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,1.0,,,,,7.7,6.75,6.0,6.25,5.0,5.25
871,Krakow,2024-08-01,0,669.0,,,4.0,2.0,1.0,,,1.0,,1.0,1.0,1.0,4.0,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
872,Krakow,2024-08-01,0,679.0,,,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
873,Krakow,2024-08-01,0,619.0,4.67,3,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
874,Krakow,2024-08-01,0,660.0,4.74,31,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,2.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
875,Krakow,2024-08-01,0,650.0,,,3.0,2.0,1.0,,1.0,1.0,1.0,1.0,,1.0,3.0,,,1.0,,1.0,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
876,Krakow,2024-08-01,0,656.0,4.73,238,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
877,Krakow,2024-08-01,0,761.0,,,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
878,Krakow,2024-08-01,0,659.0,,,2.0,1.0,,,,,,1.0,1.0,1.0,2.0,,1.0,,,1.0,,,1.0,,,,,,,,,,1.0,,,7.7,6.75,6.0,6.25,5.0,5.25
879,Krakow,2024-08-01,0,643.0,3.50,16,5.0,4.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,5.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
880,Krakow,2024-08-01,0,596.0,4.67,9,3.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,3.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
881,Krakow,2024-08-01,0,667.0,,,3.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,,1.0,,1.0,,,1.0,1.0,,,,,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
882,Krakow,2024-08-01,0,611.0,5.0,3,8.0,4.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,8.0,,1.0,,,,,,1.0,1.0,,,,,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
883,Krakow,2024-08-01,0,671.0,4.67,3,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
884,Krakow,2024-08-01,0,654.0,4.88,8,10.0,7.0,1.0,,,1.0,,1.0,1.0,1.0,10.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
885,Krakow,2024-08-01,0,605.0,4.91,11,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
886,Krakow,2024-08-01,0,604.0,4.80,20,4.0,2.0,1.0,,,1.0,,1.0,1.0,1.0,4.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
887,Krakow,2024-08-01,0,649.0,,,6.0,5.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,6.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
888,Krakow,2024-08-01,0,668.0,,,5.0,3.0,,,,1.0,,1.0,1.0,1.0,5.0,,,,,,1.0,1.0,,,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
889,Krakow,2024-08-01,0,781.0,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,,1.0,,,1.0,,,,,1.0,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
890,Krakow,2024-08-01,0,629.0,4.57,7,6.0,3.0,,,,1.0,,1.0,1.0,1.0,6.0,,1.0,,,,,,1.0,,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
891,Krakow,2024-08-01,0,610.0,4.78,32,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
892,Krakow,2024-08-01,0,661.0,4.33,3,2.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
893,Krakow,2024-08-01,0,654.0,,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
894,Krakow,2024-08-01,0,668.0,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,,1.0,,,1.0,,,,,1.0,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
895,Krakow,2024-08-01,0,619.0,3.67,3,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
896,Krakow,2024-08-01,0,668.0,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,,1.0,,,1.0,,,,,1.0,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
897,Krakow,2024-08-01,0,603.0,4.14,28,6.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,6.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
898,Krakow,2024-08-01,0,629.0,,,6.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,6.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,7.7,6.75,6.0,6.25,5.0,5.25
899,Krakow,2024-08-01,0,730.0,,,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
900,Krakow,2024-08-01,0,627.0,4.87,15,6.0,8.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,,,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
901,Krakow,2024-08-01,0,590.0,4.65,20,4.0,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,,1.0,,1.0,1.0,1.0,,,1.0,1.0,,,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
902,Krakow,2024-08-01,0,629.0,5.0,3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
903,Krakow,2024-08-01,0,669.0,4.90,10,4.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
904,Krakow,2024-08-01,0,755.0,,,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
905,Krakow,2024-08-01,0,634.0,,,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,,,,,1.0,,,,,1.0,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
906,Krakow,2024-08-01,0,634.0,,,,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,1.0,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
907,Krakow,2024-08-01,0,597.0,5.0,10,6.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,6.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
908,Krakow,2024-08-01,0,592.0,4.83,6,4.0,3.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,,,1.0,1.0,1.0,,,1.0,1.0,,,,,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
909,Krakow,2024-08-01,0,649.0,4.67,3,2.0,1.0,,,,,,1.0,1.0,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
910,Krakow,2024-08-01,0,620.0,4.77,177,4.0,2.0,1.0,,1.0,,1.0,1.0,1.0,1.0,4.0,,,1.0,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
911,Krakow,2024-08-01,0,621.0,,,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,,,,,1.0,,,,,1.0,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
912,Krakow,2024-08-01,0,683.0,,,,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,1.0,,,,1.0,1.0,,1.0,,,,1.0,,7.7,6.75,6.0,6.25,5.0,5.25
913,Krakow,2024-08-01,0,634.0,4.89,19,4.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
914,Krakow,2024-08-01,0,619.0,3.0,3,4.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,4.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
915,Krakow,2024-08-01,0,763.0,5.0,3,4.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,4.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
916,Krakow,2024-08-01,0,620.0,4.66,68,4.0,2.0,1.0,,1.0,,1.0,1.0,1.0,1.0,4.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
917,Krakow,2024-08-01,0,615.0,4.29,22,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,,,1.0,,,,1.0,,1.0,,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
918,Krakow,2024-08-01,0,603.0,4.19,32,3.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,3.0,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
919,Krakow,2024-08-01,0,721.0,,,4.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,,1.0,,,,,1.0,,,,,1.0,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
920,Krakow,2024-08-01,0,630.0,,,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
921,Krakow,2024-08-01,0,630.0,,,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
922,Krakow,2024-08-01,0,603.0,3.96,50,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
