,city,date,treat,price,rating,omtaler,gæster,soveværelser,hair dryer,shampoo,hot water,hangers,bed linen,entertainment,work,family,wi-fi,parkering and faciliteter,other,cleaning products,washing machine,temperature,kitchen,gæster,security,blackout curtains,refrigerator,dishwasher,outdoor,attractions nearby,view,smoking allowed,host,mailbox,fireplace,pool etc.,fitness equipment,Sights,Safety,Shopping,Location,Climate,Affordability
441,Bologna,2024-06-02,0,673,4.87,41,4.0,2.0,,,1.0,,,1.0,1.0,,1.0,,,,1.0,1.0,1.0,4.0,,,1.0,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
442,Bologna,2024-06-02,0,733,4.83,283,2.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
443,Bologna,2024-06-02,0,673,4.63,135,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
444,Bologna,2024-06-02,0,733,4.88,25,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,6.4,6.5,5.5,5.5,6.5,4.25
445,Bologna,2024-06-02,0,783,4.93,46,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,,1.0,,1.0,,,1.0,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
446,Bologna,2024-06-02,0,645,4.71,17,,2.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,,1.0,,,,1.0,,,,,1.0,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
447,Bologna,2024-06-02,0,737,4.76,211,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
448,Bologna,2024-06-02,0,636,4.83,24,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,,,,1.0,,1.0,,,,,6.4,6.5,5.5,5.5,6.5,4.25
449,Bologna,2024-06-02,0,640,4.57,14,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
450,Bologna,2024-06-02,0,691,4.46,35,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,,6.4,6.5,5.5,5.5,6.5,4.25
451,Bologna,2024-06-02,0,614,4.86,35,3.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,3.0,1.0,1.0,1.0,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
452,Bologna,2024-06-02,0,814,4.85,60,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,,6.4,6.5,5.5,5.5,6.5,4.25
453,Bologna,2024-06-02,0,702,4.90,30,3.0,2.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,3.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
454,Bologna,2024-06-02,0,780,5.0,17,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
455,Bologna,2024-06-02,0,701,4.96,48,4.0,3.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,4.0,1.0,,1.0,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
456,Bologna,2024-06-02,0,783,4.97,39,3.0,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,,1.0,3.0,,1.0,1.0,,1.0,1.0,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
457,Bologna,2024-06-02,0,709,4.76,109,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
458,Bologna,2024-06-02,0,737,4.70,67,3.0,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,3.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,6.4,6.5,5.5,5.5,6.5,4.25
459,Bologna,2024-06-02,0,645,4.67,9,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,,,,1.0,,,1.0,,1.0,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
460,Bologna,2024-06-02,0,799,4.79,24,4.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,4.0,,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,6.4,6.5,5.5,5.5,6.5,4.25
461,Bologna,2024-06-02,0,737,4.72,18,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,,1.0,1.0,2.0,1.0,,1.0,,,1.0,,,1.0,1.0,,,,6.4,6.5,5.5,5.5,6.5,4.25
462,Bologna,2024-06-02,0,719,4.92,156,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,1.0,,1.0,1.0,,1.0,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
463,Bologna,2024-06-02,0,648,4.69,142,5.0,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,5.0,,1.0,,,,,1.0,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
464,Bologna,2024-06-02,0,666,4.91,35,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,1.0,1.0,,6.4,6.5,5.5,5.5,6.5,4.25
465,Bologna,2024-06-02,0,790,4.55,11,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
466,Bologna,2024-06-02,0,671,4.57,7,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
467,Bologna,2024-06-02,0,640,4.93,29,2.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,1.0,,1.0,,,6.4,6.5,5.5,5.5,6.5,4.25
468,Bologna,2024-06-02,0,780,5.0,23,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,3.0,,1.0,1.0,,,1.0,1.0,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
469,Bologna,2024-06-02,0,691,4.59,17,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
470,Bologna,2024-06-02,0,614,4.95,40,6.0,5.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,6.0,1.0,,1.0,1.0,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
471,Bologna,2024-06-02,0,737,4.59,118,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
472,Bologna,2024-06-02,0,886,,,2.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0,,,,1.0,1.0,2.0,,,1.0,,1.0,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
473,Bologna,2024-06-02,0,614,4.69,14,,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,1.0,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
474,Bologna,2024-06-02,0,737,4.45,33,2.0,1.0,1.0,,,,,1.0,,,,1.0,,,,,1.0,2.0,,,1.0,,1.0,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
475,Bologna,2024-06-02,0,614,4.0,21,4.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,4.0,1.0,,1.0,,1.0,1.0,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
476,Bologna,2024-06-02,0,622,4.82,11,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
477,Bologna,2024-06-02,0,745,4.72,122,,4.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,,1.0,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
478,Bologna,2024-06-02,0,636,4.80,15,4.0,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,4.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,6.4,6.5,5.5,5.5,6.5,4.25
479,Bologna,2024-06-02,0,618,4.67,3,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,4.0,,,1.0,,1.0,,1.0,,1.0,1.0,,,,6.4,6.5,5.5,5.5,6.5,4.25
480,Bologna,2024-06-02,0,711,4.92,49,,,1.0,1.0,,1.0,,,1.0,,1.0,1.0,,,,1.0,1.0,,,,1.0,,1.0,,,1.0,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
481,Bologna,2024-06-02,0,746,4.76,90,2.0,1.0,,,,,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
482,Bologna,2024-06-02,0,746,4.95,21,,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,1.0,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
483,Bologna,2024-06-02,0,728,,,,7.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,1.0,,,,1.0,1.0,,,,6.4,6.5,5.5,5.5,6.5,4.25
484,Bologna,2024-06-02,0,783,5.0,9,4.0,4.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,4.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
485,Bologna,2024-06-02,0,614,4.91,11,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
486,Bologna,2024-06-02,0,745,4.94,17,2.0,1.0,,,,,,1.0,1.0,,1.0,1.0,,,,1.0,1.0,2.0,1.0,,,,1.0,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
487,Bologna,2024-06-02,0,709,5.0,3,6.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,6.0,,,,,1.0,1.0,1.0,,1.0,1.0,,,,6.4,6.5,5.5,5.5,6.5,4.25
488,Bologna,2024-06-02,0,701,,,,2.0,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
489,Bologna,2024-06-02,0,614,4.86,76,4.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,,1.0,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
490,Bologna,2024-06-02,0,658,4.70,10,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
491,Bologna,2024-06-02,0,746,4.34,32,3.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,,,1.0,,,1.0,1.0,,,,6.4,6.5,5.5,5.5,6.5,4.25
492,Bologna,2024-06-02,0,645,4.97,31,4.0,1.0,1.0,,1.0,1.0,,1.0,,,,1.0,,,,1.0,1.0,4.0,,,1.0,,,1.0,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
493,Bologna,2024-06-02,0,775,4.71,96,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,,6.4,6.5,5.5,5.5,6.5,4.25
494,Bologna,2024-06-02,0,746,4.80,45,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,1.0,1.0,,,,6.4,6.5,5.5,5.5,6.5,4.25
495,Bologna,2024-06-02,0,801,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
496,Bologna,2024-06-02,0,702,4.72,18,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
497,Bologna,2024-06-02,0,701,5.0,4,,3.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
498,Bologna,2024-06-02,0,737,4.39,64,5.0,4.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,5.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
499,Bologna,2024-06-02,0,626,,,,2.0,,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
500,Bologna,2024-06-02,0,658,4.88,86,,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
501,Bologna,2024-06-02,0,658,5.0,6,,3.0,,1.0,,,,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,,,,,,,,1.0,,,6.4,6.5,5.5,5.5,6.5,4.25
502,Bologna,2024-06-02,0,811,5.0,9,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,1.0,,,1.0,1.0,1.0,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
503,Bologna,2024-06-02,0,614,4.87,48,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,,6.4,6.5,5.5,5.5,6.5,4.25
504,Bologna,2024-06-02,0,614,5.0,7,4.0,2.0,,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,4.0,,1.0,1.0,,,1.0,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
505,Bologna,2024-06-02,0,762,5.0,6,,2.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
506,Bologna,2024-06-02,0,701,,,,1.0,,,1.0,,1.0,1.0,1.0,,1.0,,,,,1.0,1.0,,,,1.0,,1.0,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
507,Bologna,2024-06-02,0,669,4.74,27,2.0,1.0,1.0,,,,,1.0,1.0,,1.0,1.0,,,1.0,,,2.0,1.0,,,,1.0,,,1.0,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
508,Bologna,2024-06-02,0,737,4.63,16,,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,,1.0,1.0,,,,,1.0,,,6.4,6.5,5.5,5.5,6.5,4.25
509,Bologna,2024-06-02,0,614,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,,1.0,,1.0,1.0,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
510,Bologna,2024-06-02,0,701,4.83,6,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,,1.0,1.0,,,1.0,,,1.0,1.0,,,,6.4,6.5,5.5,5.5,6.5,4.25
511,Bologna,2024-06-02,0,645,4.76,25,4.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,1.0,4.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
512,Bologna,2024-06-02,0,775,4.57,14,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,,,1.0,,1.0,1.0,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
513,Bologna,2024-06-02,0,745,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,1.0,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
514,Bologna,2024-06-02,0,663,4.34,38,,5.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
515,Bologna,2024-06-02,0,702,4.92,14,2.0,1.0,,,,,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,2.0,,,1.0,,1.0,,1.0,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
516,Bologna,2024-06-02,0,781,4.86,37,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,,,1.0,,,1.0,1.0,,,,6.4,6.5,5.5,5.5,6.5,4.25
517,Bologna,2024-06-02,0,701,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.0,,1.0,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
518,Bologna,2024-06-02,0,775,4.97,34,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
519,Bologna,2024-06-02,0,658,5.0,3,2.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,2.0,,,1.0,1.0,1.0,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
520,Bologna,2024-06-02,0,701,4.67,3,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,,,,,1.0,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
521,Bologna,2024-06-02,0,614,,,6.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,6.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,6.4,6.5,5.5,5.5,6.5,4.25
522,Bologna,2024-06-02,0,745,4.33,3,7.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,7.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,6.4,6.5,5.5,5.5,6.5,4.25
523,Bologna,2024-06-02,0,658,4.92,26,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
524,Bologna,2024-06-02,0,701,4.75,24,5.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,5.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,,,,6.4,6.5,5.5,5.5,6.5,4.25
525,Bologna,2024-06-02,0,716,,,,1.0,,,1.0,,,,,1.0,,1.0,,,,,1.0,,,,1.0,,,,,1.0,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
526,Bologna,2024-06-02,0,693,4.79,19,,1.0,,,,,,1.0,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
527,Bologna,2024-06-02,0,639,4.20,5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,,,,1.0,,,,,6.4,6.5,5.5,5.5,6.5,4.25
528,Bologna,2024-06-02,0,737,4.50,14,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,1.0,1.0,2.0,1.0,,1.0,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
529,Bologna,2024-06-02,0,783,,,,2.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,,1.0,,1.0,,1.0,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
530,Bologna,2024-06-02,0,614,4.50,8,3.0,1.0,,,,,,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,3.0,,,,,1.0,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
531,Bologna,2024-06-02,0,624,,,2.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,1.0,6.4,6.5,5.5,5.5,6.5,4.25
532,Bologna,2024-06-02,0,781,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,1.0,,,,,6.4,6.5,5.5,5.5,6.5,4.25
533,Bologna,2024-06-02,0,658,4.67,6,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,1.0,1.0,1.0,,,,,,1.0,,,6.4,6.5,5.5,5.5,6.5,4.25
534,Bologna,2024-06-02,0,678,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
535,Bologna,2024-06-02,0,614,4.81,26,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
536,Bologna,2024-06-02,0,634,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
537,Bologna,2024-06-02,0,658,4.94,36,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
538,Bologna,2024-06-02,0,649,4.75,9,,2.0,,,,,,1.0,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
539,Bologna,2024-06-02,0,745,5.0,5,,2.0,,,,,1.0,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
540,Bologna,2024-06-02,0,737,4.20,10,,1.0,1.0,,,1.0,,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,,,,,1.0,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
541,Bologna,2024-06-02,0,746,,,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,,1.0,,1.0,,1.0,,,,1.0,,1.0,6.4,6.5,5.5,5.5,6.5,4.25
542,Bologna,2024-06-02,0,645,4.43,8,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,,1.0,1.0,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
543,Bologna,2024-06-02,0,701,,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,4.0,,1.0,1.0,,,1.0,,,1.0,1.0,,,,6.4,6.5,5.5,5.5,6.5,4.25
544,Bologna,2024-06-02,0,614,5.0,4,,1.0,1.0,,,1.0,,1.0,1.0,,1.0,1.0,,,1.0,,,,1.0,,,,,1.0,,,,,,1.0,,6.4,6.5,5.5,5.5,6.5,4.25
545,Bologna,2024-06-02,0,775,4.67,3,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,1.0,,,,,6.4,6.5,5.5,5.5,6.5,4.25
546,Bologna,2024-06-02,0,614,5.0,4,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,6.4,6.5,5.5,5.5,6.5,4.25
547,Bologna,2024-06-02,0,783,,,3.0,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,,,,1.0,,1.0,1.0,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
548,Bologna,2024-06-02,0,708,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,6.4,6.5,5.5,5.5,6.5,4.25
