,city,date,treat,price,rating,omtaler,gæster,soveværelser,hot water,hangers,bed linen,security,work,wi-fi,kitchen,parkering and faciliteter,hair dryer,other,cleaning products,shampoo,blackout curtains,entertainment,temperature,refrigerator,outdoor,gæster,attractions nearby,family,dishwasher,washing machine,view,smoking allowed,host,mailbox,fitness equipment,fireplace,pool etc.,Sights,Safety,Shopping,Location,Climate,Affordability
566,Lyon,2024-06-02,1,899,4.13,16,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,3.0,1.0,,,,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
567,Lyon,2024-06-02,1,930,4.49,214,2.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,1.0,1.0,,2.0,,,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
568,Lyon,2024-06-02,1,1338,4.93,15,6.0,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,6.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
569,Lyon,2024-06-02,1,1340,4.78,9,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,,2.0,,1.0,1.0,1.0,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
570,Lyon,2024-06-02,1,1077,5.0,4,4.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,,1.0,,4.0,,,,1.0,1.0,1.0,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
571,Lyon,2024-06-02,1,1392,5.0,5,4.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,4.0,1.0,1.0,,,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
572,Lyon,2024-06-02,1,1147,5.0,6,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
573,Lyon,2024-06-02,1,1603,4.65,142,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,2.0,,,,,,,,,,1.0,1.0,6.25,6.75,5.5,7.25,6.75,3.5
574,Lyon,2024-06-02,1,938,4.75,51,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,4.0,1.0,1.0,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
575,Lyon,2024-06-02,1,1305,4.85,99,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,,,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
576,Lyon,2024-06-02,1,1340,5.0,3,2.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,1.0,,,1.0,1.0,,2.0,,1.0,1.0,1.0,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
577,Lyon,2024-06-02,1,1365,4.88,8,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
578,Lyon,2024-06-02,1,1147,5.0,7,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
579,Lyon,2024-06-02,1,1081,4.47,106,6.0,4.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,6.0,1.0,1.0,1.0,,1.0,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
580,Lyon,2024-06-02,1,890,4.74,23,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,2.0,,,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
581,Lyon,2024-06-02,1,1147,5.0,6,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
582,Lyon,2024-06-02,1,1340,5.0,3,5.0,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,5.0,,1.0,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
583,Lyon,2024-06-02,1,988,4.80,5,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,,1.0,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
584,Lyon,2024-06-02,1,1516,,,5.0,3.0,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,5.0,,1.0,,,1.0,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
585,Lyon,2024-06-02,1,1073,4.89,9,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,,1.0,,1.0,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
586,Lyon,2024-06-02,1,1252,4.96,23,4.0,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
587,Lyon,2024-06-02,1,979,5.0,5,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,1.0,,1.0,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
588,Lyon,2024-06-02,1,1147,5.0,8,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
589,Lyon,2024-06-02,1,1253,5.0,22,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,2.0,,1.0,1.0,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
590,Lyon,2024-06-02,1,1305,4.83,88,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,,,1.0,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
591,Lyon,2024-06-02,1,905,4.75,24,4.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,4.0,,1.0,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
592,Lyon,2024-06-02,1,1559,5.0,4,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,2.0,,,,,,,,,,,1.0,6.25,6.75,5.5,7.25,6.75,3.5
593,Lyon,2024-06-02,1,1516,4.38,8,4.0,2.0,1.0,,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
594,Lyon,2024-06-02,1,1490,,,4.0,3.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,4.0,,1.0,1.0,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
595,Lyon,2024-06-02,1,1313,4.58,12,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
596,Lyon,2024-06-02,1,960,5.0,3,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
597,Lyon,2024-06-02,1,1585,5.0,6,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,4.0,1.0,1.0,1.0,,1.0,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
598,Lyon,2024-06-02,1,1086,,,2.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
599,Lyon,2024-06-02,1,1305,4.82,110,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,,,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
600,Lyon,2024-06-02,1,894,,,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,2.0,,1.0,1.0,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
601,Lyon,2024-06-02,1,1367,4.43,7,4.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,4.0,,1.0,,1.0,,,1.0,,,,,6.25,6.75,5.5,7.25,6.75,3.5
602,Lyon,2024-06-02,1,1252,4.68,68,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,2.0,1.0,,,,,,,,,1.0,1.0,6.25,6.75,5.5,7.25,6.75,3.5
603,Lyon,2024-06-02,1,1163,5.0,9,4.0,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,4.0,1.0,1.0,,1.0,1.0,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
604,Lyon,2024-06-02,1,969,5.0,5,3.0,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,,1.0,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
605,Lyon,2024-06-02,1,872,4.50,12,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,2.0,,,,,1.0,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
606,Lyon,2024-06-02,1,1030,4.71,62,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,,,,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
607,Lyon,2024-06-02,1,1251,3.83,6,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,,,2.0,1.0,,,1.0,,,1.0,,,,,6.25,6.75,5.5,7.25,6.75,3.5
608,Lyon,2024-06-02,1,933,4.59,17,2.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,,,,,1.0,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
609,Lyon,2024-06-02,1,1384,,,2.0,2.0,,,1.0,,,,1.0,1.0,1.0,,,1.0,,,1.0,,,2.0,,,,1.0,1.0,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
610,Lyon,2024-06-02,1,1024,5.0,29,6.0,3.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,6.0,,1.0,1.0,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
611,Lyon,2024-06-02,1,1147,5.0,5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
612,Lyon,2024-06-02,1,1165,,,4.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,4.0,1.0,1.0,,1.0,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
613,Lyon,2024-06-02,1,1150,4.69,65,2.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0,,,,2.0,1.0,,,,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
614,Lyon,2024-06-02,1,916,,,2.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,2.0,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
615,Lyon,2024-06-02,1,1253,4.29,7,4.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,,,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
616,Lyon,2024-06-02,1,986,4.74,19,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,1.0,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
617,Lyon,2024-06-02,1,1147,5.0,5,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
618,Lyon,2024-06-02,1,1190,4.42,12,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,2.0,1.0,,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
619,Lyon,2024-06-02,1,1147,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
620,Lyon,2024-06-02,1,1427,,,,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
621,Lyon,2024-06-02,1,979,4.67,3,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
622,Lyon,2024-06-02,1,1340,,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,,,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
623,Lyon,2024-06-02,1,1368,4.67,9,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
624,Lyon,2024-06-02,1,1445,4.80,5,5.0,3.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,5.0,1.0,1.0,1.0,,1.0,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
625,Lyon,2024-06-02,1,1297,,,4.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,4.0,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
626,Lyon,2024-06-02,1,1219,,,4.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,4.0,1.0,,1.0,1.0,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
627,Lyon,2024-06-02,1,898,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,1.0,1.0,,,,1.0,,,1.0,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
628,Lyon,2024-06-02,1,894,5.0,19,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
629,Lyon,2024-06-02,1,1516,,,2.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,2.0,,,,1.0,,,,,,,1.0,6.25,6.75,5.5,7.25,6.75,3.5
630,Lyon,2024-06-02,1,1362,,,2.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,,,,2.0,,,,,,1.0,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
631,Lyon,2024-06-02,1,1147,5.0,5,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
632,Lyon,2024-06-02,1,1077,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
633,Lyon,2024-06-02,1,1384,5.0,3,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,2.0,1.0,1.0,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
634,Lyon,2024-06-02,1,983,4.09,22,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,2.0,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
635,Lyon,2024-06-02,1,888,4.82,11,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
636,Lyon,2024-06-02,1,1147,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
637,Lyon,2024-06-02,1,983,5.0,4,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,2.0,,1.0,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
638,Lyon,2024-06-02,1,1419,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,1.0,,,,,1.0,,1.0,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
639,Lyon,2024-06-02,1,1419,4.71,14,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,,1.0,,1.0,1.0,,1.0,,,,,6.25,6.75,5.5,7.25,6.75,3.5
640,Lyon,2024-06-02,1,1068,4.44,9,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,,1.0,2.0,1.0,,,1.0,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
641,Lyon,2024-06-02,1,990,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
642,Lyon,2024-06-02,1,1340,4.55,11,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,2.0,,1.0,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
643,Lyon,2024-06-02,1,1427,4.76,37,6.0,3.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,1.0,1.0,6.0,,,1.0,1.0,1.0,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
644,Lyon,2024-06-02,1,1033,4.85,62,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,1.0,4.0,,,,1.0,1.0,1.0,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
645,Lyon,2024-06-02,1,1276,4.86,7,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,4.0,,,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
646,Lyon,2024-06-02,1,975,4.83,24,2.0,1.0,,,1.0,,1.0,1.0,1.0,,,,,1.0,,,1.0,,,2.0,,,,,,,1.0,,,,,6.25,6.75,5.5,7.25,6.75,3.5
647,Lyon,2024-06-02,1,1322,4.96,23,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,,,1.0,,,1.0,,,,,,,,,1.0,6.25,6.75,5.5,7.25,6.75,3.5
648,Lyon,2024-06-02,1,1301,,,2.0,1.0,,,,,1.0,1.0,1.0,,,,,,,1.0,,,,2.0,,,,1.0,,1.0,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
649,Lyon,2024-06-02,1,872,4.80,5,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,,1.0,,1.0,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
650,Lyon,2024-06-02,1,899,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,1.0,6.25,6.75,5.5,7.25,6.75,3.5
651,Lyon,2024-06-02,1,1209,,,4.0,5.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,4.0,,1.0,,1.0,1.0,1.0,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
652,Lyon,2024-06-02,1,1603,4.68,59,2.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,,,2.0,,,,,,,,,,,1.0,6.25,6.75,5.5,7.25,6.75,3.5
653,Lyon,2024-06-02,1,1252,,,2.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,1.0,,,1.0,,2.0,,1.0,1.0,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
654,Lyon,2024-06-02,1,1427,4.40,5,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
655,Lyon,2024-06-02,1,971,4.80,40,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,1.0,,,1.0,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
656,Lyon,2024-06-02,1,890,4.70,56,4.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,4.0,,,,,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
657,Lyon,2024-06-02,1,1068,4.15,13,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,,1.0,2.0,1.0,,,1.0,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
658,Lyon,2024-06-02,1,933,5.0,5,4.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,1.0,1.0,4.0,,1.0,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
659,Lyon,2024-06-02,1,898,4.67,3,3.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
660,Lyon,2024-06-02,1,1165,4.60,30,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
661,Lyon,2024-06-02,1,1270,,,4.0,3.0,,,,1.0,1.0,,1.0,1.0,,,,,,,,1.0,1.0,4.0,,1.0,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
662,Lyon,2024-06-02,1,1427,,,3.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,1.0,3.0,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
663,Lyon,2024-06-02,1,1098,4.17,6,3.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,3.0,,,,,1.0,,,,,1.0,,6.25,6.75,5.5,7.25,6.75,3.5
664,Lyon,2024-06-02,1,899,4.71,7,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
665,Lyon,2024-06-02,1,899,5.0,5,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
666,Lyon,2024-06-02,1,1427,,,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
667,Lyon,2024-06-02,1,1296,4.63,24,2.0,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,1.0,1.0,2.0,,1.0,1.0,1.0,,1.0,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
668,Lyon,2024-06-02,1,1427,,,2.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,2.0,,,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
669,Lyon,2024-06-02,1,1100,4.80,10,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,4.0,1.0,1.0,,1.0,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
670,Lyon,2024-06-02,1,895,,,2.0,2.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,2.0,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
671,Lyon,2024-06-02,1,1340,,,4.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,4.0,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
672,Lyon,2024-06-02,1,979,4.60,5,4.0,2.0,,,,,1.0,1.0,1.0,,,,,,,,,,,4.0,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
